URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://si-s-serv1041.st.chulg/ig/VersUnSouffleNouveauIG/ValueSet/chul-location,0.2.0,draft,,CHUL_LOCATION_VS,,"Valueset pour les sites CHU Liège",,"Internal"
http://si-s-serv1041.st.chulg/ig/VersUnSouffleNouveauIG/ValueSet/i2x-efr,0.2.0,draft,,EFR_VS,Valueset for pulmonary function test measurements,"Valueset for pulmonary function test measurements",,"LOINC"
http://si-s-serv1041.st.chulg/ig/VersUnSouffleNouveauIG/ValueSet/i2x-pneumo-bio,0.2.0,draft,,PNEUMO_BIO_VS,,"Valueset for significant laboratory results in the scope of the 'Vers Un Souffle Nouveau' project",,"LOINC"
http://si-s-serv1041.st.chulg/ig/VersUnSouffleNouveauIG/ValueSet/i2x-pneumo-diagnostic,0.2.0,draft,,PNEUMO_DIAGNOSTIC_VS,,"Valueset for principal diagnosis in the scope of he 'Vers Un Souffle Nouveau' project",,"SCT"
http://si-s-serv1041.st.chulg/ig/VersUnSouffleNouveauIG/ValueSet/i2x-pneumo-other-diagnosis-category,0.2.0,draft,,PNEUMO_OTHER_DIAGNOSIS_CATEGORY_VS,,"Valueset for other diagnosis category",,"LOINC"
http://si-s-serv1041.st.chulg/ig/VersUnSouffleNouveauIG/ValueSet/i2x-pneumo-primary-diagnosis-category,0.2.0,draft,,PNEUMO_PRIMARY_DIAGNOSIS_CATEGORY_VS,,"Valueset for primary diagnosis category",,"LOINC"
http://si-s-serv1041.st.chulg/ig/VersUnSouffleNouveauIG/ValueSet/i2x-pneumo-vitaux,0.2.0,draft,,PNEUMO_VITAAUX_VS,,"Valueset for vital signs in the scope of the 'Vers Un Souffle Nouveau' project",,"LOINC"
http://si-s-serv1041.st.chulg/ig/VersUnSouffleNouveauIG/ValueSet/i2x-tabac,0.2.0,draft,,TABAC_VS,,"Valueset for tobaccoology concepts in the scope of the 'Vers Un Souffle Nouveau' project",,"LOINC"
http://si-s-serv1041.st.chulg/ig/VersUnSouffleNouveauIG/ValueSet/i2x-tabac-status,0.2.0,draft,,TABAC_STATUS_VS,,"Valueset for tobacco status in the scope of the 'Vers Un Souffle Nouveau' project",,"LOINC"
